id,produit,categorie,quantite,prix_unitaire,remise,region,date_vente,client,type_client,revenu_client,anciennete_client,canal_vente,moyen_paiement,satisfaction_client
139133da-6cb8-4b93-b7a0-fa068f491565,Tablette,Électronique,2,807.07,0.19,Gabès,2024-12-18,Margot Becker,Entreprise,9804.33,5,en ligne,Espèces,3
e5749369-ca23-46f1-9c28-e04bd7f3f16b,Tablette,Électronique,10,517.21,0.07,Sfax,2024-10-31,Timothée Le Germain,Particulier,2598.63,5,revendeur,Carte bancaire,3
1dc6f143-21f8-4995-b5ca-da1e3a04c3bb,Écran,Informatique,7,524.35,0.12,Sfax,2024-10-15,Arthur Rémy,Entreprise,8934.02,3,revendeur,Carte bancaire,4
d3835b80-a546-49eb-a053-509616a3d92b,Clavier,Bureautique,2,1643.25,0.07,Nabeul,2024-12-16,Christophe Rodriguez,Particulier,1314.44,8,en ligne,Virement,5
f427d4b2-8ca5-4291-82cf-3edb8ea26beb,Tablette,Électronique,4,782.14,0.13,Sousse,2025-03-26,Alphonse Blot,Particulier,5206.89,9,magasin,Chèque,4
0721565d-38ed-48d0-a3cd-dc20862ea9f5,Téléphone,Électronique,5,113.57,0.19,Nabeul,2024-11-15,Alexandria Langlois,Entreprise,3452.11,5,en ligne,Chèque,1
42daf9c9-f045-4139-9633-0e5ff7ac89d4,Clavier,Électronique,5,1949.05,0.11,Sousse,2025-05-10,Adrien Martel,Particulier,9322.67,4,revendeur,Espèces,5
b2cf14ad-ceb2-4608-9718-efe26175c032,Clavier,Informatique,3,1981.87,0.0,Sousse,2025-02-06,Camille-Zoé Thierry,Entreprise,2461.18,8,magasin,Virement,2
61db3e7b-5809-42c2-9313-afbbcd6c1117,Clavier,Bureautique,6,139.3,0.07,Gabès,2024-09-25,Marie Germain-Pineau,Entreprise,8237.61,5,revendeur,Carte bancaire,1
a5c6d8aa-f4e0-47b9-9cde-93d5ca12b2e8,Clavier,Informatique,2,1039.21,0.12,Sfax,2024-08-20,René Moreau du Diallo,Particulier,6148.96,6,revendeur,Carte bancaire,4
1f11a391-c1c3-47c6-a96c-a9a5e03ed822,Écran,Électronique,8,312.32,0.19,Sfax,2024-09-05,Antoine du Legrand,Entreprise,3443.5,10,revendeur,Espèces,5
0d9084a0-95e4-4d02-b76b-c3c82f85294f,Ordinateur,Informatique,1,1741.11,0.12,Tunis,2025-03-22,Adrien-Victor Guillaume,Entreprise,9885.56,3,en ligne,Espèces,2
8ff7c24d-2875-45fd-ab29-68fc9f3b634d,Tablette,Bureautique,6,268.4,0.14,Sousse,2025-05-24,Jean Le Lelièvre,Particulier,6247.55,6,en ligne,Espèces,4
72c7777c-221b-4219-a1a7-777f1777dbee,Imprimante,Informatique,3,330.3,0.08,Bizerte,2024-12-08,Amélie Lacroix,Particulier,8998.34,8,magasin,Chèque,5
5ed27210-97f8-48fc-ad48-0649e764f302,Écran,Informatique,2,120.3,0.06,Sousse,2024-07-25,Luc Guilbert,Entreprise,7600.24,9,magasin,Espèces,1
74f62287-2126-41a2-b7d5-c30a03df7640,Écran,Informatique,2,460.47,0.02,Sfax,2024-11-04,Dorothée Maury de Torres,Particulier,7611.73,5,magasin,Carte bancaire,4
9c3e7f78-ee5e-453e-8df2-81c842c89a01,Imprimante,Électronique,4,157.67,0.17,Nabeul,2024-10-12,Julien Perret de la Bègue,Particulier,5168.96,7,en ligne,Virement,4
e3c99651-4f37-4a5d-9595-efcff5cf42c6,Tablette,Bureautique,4,1610.26,0.16,Nabeul,2024-06-19,Zacharie Denis,Particulier,2123.01,4,magasin,Espèces,3
9c56b216-c49d-4a40-a040-78c5b61aad0f,Tablette,Électronique,3,951.47,0.13,Sousse,2025-02-01,Maggie Auger,Entreprise,9411.42,6,revendeur,Espèces,2
2b16d30a-d7d7-458f-811f-753100fe86d3,Téléphone,Bureautique,9,195.19,0.12,Tunis,2024-09-12,Patricia Chartier-Fernandez,Entreprise,8887.09,9,magasin,Carte bancaire,5
599b92b3-ac80-4f98-b203-0c11eed984b0,Clavier,Informatique,4,1926.35,0.1,Sfax,2025-05-08,William Tanguy,Entreprise,6179.54,8,revendeur,Carte bancaire,4
f71c2ec7-1c18-4dd6-bb99-5c3ec11de62f,Téléphone,Bureautique,3,1582.41,0.11,Bizerte,2024-11-05,Gilbert Buisson,Particulier,2012.91,0,en ligne,Espèces,4
915ccbc2-18dc-4d73-a674-5d508deb16fc,Imprimante,Électronique,5,1925.47,0.18,Nabeul,2024-08-05,Benjamin Le Guillaume,Entreprise,7266.7,8,en ligne,Virement,1
988e7c27-900e-409c-88e3-a3211513a055,Ordinateur,Informatique,3,1864.37,0.15,Gabès,2024-09-21,Pierre Thibault,Entreprise,7636.27,2,en ligne,Carte bancaire,4
4777be11-cc2b-486c-a3dc-2d7e4973c74e,Clavier,Électronique,6,911.25,0.19,Nabeul,2025-04-04,Capucine de Loiseau,Entreprise,3952.36,4,revendeur,Espèces,2
0c0723d5-51cf-424f-b11e-9a785fc1ef8b,Écran,Bureautique,7,1237.02,0.01,Gabès,2024-08-16,Emmanuel-Stéphane Tanguy,Particulier,2731.04,1,en ligne,Espèces,3
f0acd356-2fd3-4de6-bd90-13d44e71217f,Imprimante,Électronique,7,656.68,0.04,Nabeul,2024-10-02,Zacharie Philippe-Evrard,Entreprise,7231.88,7,magasin,Espèces,4
899cbdcb-905d-4384-a890-50dd8ef821da,Tablette,Informatique,1,427.26,0.0,Nabeul,2025-03-10,Emmanuel Lopes de Fernandez,Particulier,3168.49,3,en ligne,Carte bancaire,3
f5b7e53d-6cc0-44bf-aaee-af25b93ab7b5,Téléphone,Informatique,10,1841.27,0.12,Tunis,2025-02-09,Alix Pasquier,Particulier,2610.2,5,magasin,Espèces,5
cc1fe5cf-72d7-4d77-b16c-2774303e1b3e,Tablette,Informatique,5,1164.72,0.05,Nabeul,2024-11-08,Charlotte Mace-Delorme,Entreprise,3797.67,1,en ligne,Carte bancaire,5
7a2f10cf-dc8e-486f-81e5-157fb348156c,Ordinateur,Électronique,1,1885.22,0.2,Gabès,2025-02-05,Théophile-Roger Pichon,Particulier,5782.66,2,en ligne,Carte bancaire,3
604d6a1e-d553-46b6-93ac-bd0bfa2bec51,Clavier,Bureautique,1,793.23,0.08,Nabeul,2025-04-15,Marcelle du Carpentier,Particulier,4877.5,6,revendeur,Espèces,2
04567392-72c8-4d78-b3fc-56d47d550283,Imprimante,Électronique,4,1832.24,0.18,Gabès,2025-02-06,Juliette Berthelot,Entreprise,2576.62,1,magasin,Chèque,4
d0eea909-642d-49c5-bb2d-1bf5557befa8,Imprimante,Bureautique,3,433.62,0.1,Gabès,2024-09-25,Arthur-Bernard Bouvier,Entreprise,3935.54,0,magasin,Virement,5
97c32f24-3a9b-4ab3-a062-5e14fff07ea4,Écran,Électronique,4,1646.3,0.06,Nabeul,2024-07-19,Joseph Fleury,Entreprise,8799.79,9,en ligne,Espèces,1
48334784-221b-4442-ba96-2171b6865469,Téléphone,Informatique,7,1604.99,0.15,Sousse,2024-08-17,Valentine de Guillaume,Entreprise,7623.23,9,magasin,Carte bancaire,4
bd1ccb46-13a0-4a63-b954-2d14dc536572,Écran,Électronique,2,1571.47,0.11,Tunis,2024-06-20,Louise Brunet,Entreprise,4206.08,0,en ligne,Espèces,1
046178f2-84b4-46d2-9812-a4a379c2109c,Clavier,Bureautique,9,1276.32,0.01,Gabès,2025-01-22,Gérard Philippe,Particulier,3328.0,2,en ligne,Virement,1
47a85248-7a0a-4c36-8eb3-ac0e9c36a513,Tablette,Informatique,1,436.02,0.0,Nabeul,2024-09-04,Victor Reynaud du Leblanc,Particulier,7928.86,3,magasin,Espèces,3
690109cb-efba-4861-a93f-c7953539e8de,Écran,Informatique,5,1410.19,0.02,Nabeul,2025-03-20,Guillaume Antoine,Entreprise,7333.86,3,revendeur,Espèces,1
b3659155-9178-4b01-aa4b-61aa07bcc1b7,Ordinateur,Électronique,8,1422.1,0.06,Gabès,2025-03-16,Jacqueline Valette-Bodin,Entreprise,9593.72,0,revendeur,Carte bancaire,2
bb8df909-201c-4c70-a6cc-42eb223745e8,Écran,Informatique,8,1082.19,0.16,Nabeul,2024-09-26,Pierre Texier,Entreprise,5406.13,2,revendeur,Virement,3
a5a56935-d7dd-45a2-bd97-6fdc80263daa,Tablette,Informatique,10,226.53,0.17,Bizerte,2025-05-25,Guy Lopez,Entreprise,3853.5,0,magasin,Virement,5
b01e4579-0ab5-4b34-a7a7-1f3249fafdc7,Téléphone,Bureautique,1,1318.04,0.1,Tunis,2025-02-12,René Nicolas,Particulier,7400.14,0,revendeur,Virement,1
df1aef06-6dce-4f98-90b5-9ce9602bfb5b,Écran,Électronique,7,791.41,0.05,Sfax,2025-04-29,Stéphanie Leblanc,Entreprise,8094.47,9,en ligne,Chèque,2
bf24fcb1-fe22-43e3-a7f3-b1a49a12b2e8,Tablette,Bureautique,1,1097.11,0.03,Sousse,2025-06-02,Noël Bousquet,Particulier,9617.09,0,en ligne,Espèces,2
d7ac94dc-48f4-42fe-a768-6f8b7019bbe9,Écran,Électronique,10,1799.9,0.15,Tunis,2024-10-03,Benoît Ledoux,Entreprise,8637.99,4,revendeur,Carte bancaire,4
01183d00-7eb3-4aa5-b3a7-7244eec7feac,Imprimante,Bureautique,3,1170.3,0.06,Sousse,2024-11-21,Antoinette Olivier,Particulier,8422.73,5,en ligne,Virement,2
480217d9-68c7-4c2d-85b1-f36e0dfabf19,Téléphone,Électronique,5,123.82,0.08,Nabeul,2025-01-23,Bernadette Schneider,Entreprise,2947.97,10,magasin,Chèque,1
a5ed66dc-36b2-4a25-9d4d-f4c0ae004b25,Imprimante,Informatique,8,1339.78,0.15,Tunis,2024-06-29,Denis Couturier,Particulier,4167.91,4,revendeur,Carte bancaire,4
62178254-ba1f-4a3e-9f92-d92bbfd3b62a,Tablette,Bureautique,7,424.28,0.01,Bizerte,2024-07-12,Zacharie Verdier,Particulier,9986.68,2,en ligne,Carte bancaire,5
d9a03c1d-0aef-4e07-905f-75c1b0d167bf,Écran,Électronique,5,692.62,0.11,Nabeul,2025-03-13,Martin Perrot-Carpentier,Entreprise,1503.16,9,revendeur,Espèces,2
6e4b468e-3c65-4160-8c7b-1c74a22fdd4d,Clavier,Électronique,7,366.23,0.08,Bizerte,2024-12-09,Marc Ollivier,Entreprise,6837.98,9,magasin,Espèces,1
2aa8593f-b505-4a84-b0c6-9561a04b4794,Tablette,Électronique,10,489.62,0.05,Bizerte,2024-07-05,Laurent de Petit,Particulier,2269.37,0,revendeur,Virement,2
065e0a0c-d943-46a1-85f3-4095d07aba85,Téléphone,Informatique,9,1554.9,0.1,Gabès,2025-01-30,Alfred Blondel,Particulier,8384.05,1,en ligne,Carte bancaire,4
91ce69a4-f86e-4252-8797-838ddc3859d6,Tablette,Bureautique,8,1765.51,0.04,Bizerte,2024-10-04,Benoît Prévost,Particulier,2020.39,8,en ligne,Chèque,4
37b6b416-4f11-479f-82cd-dc4898d012ac,Écran,Bureautique,6,1172.2,0.18,Sousse,2025-01-12,Christophe de Chauvin,Particulier,5385.37,3,revendeur,Carte bancaire,1
06bf3b5e-3b93-4571-ab56-28dbe4fa55ec,Écran,Électronique,2,1081.57,0.09,Sousse,2025-06-03,Anne-Nicole Blondel,Particulier,1250.83,10,magasin,Carte bancaire,2
ecfb6bc9-a40f-480a-9261-bcd16fe38f2b,Ordinateur,Informatique,1,1716.5,0.07,Sousse,2025-02-11,Claude Devaux du Petit,Entreprise,4206.98,0,magasin,Chèque,2
a20b208d-d44e-4b08-874f-f24a6ba7fe70,Écran,Électronique,5,1486.06,0.19,Sousse,2025-05-06,Bertrand Descamps-Lebrun,Entreprise,2877.21,9,en ligne,Carte bancaire,3
7cd42c61-28fb-4f66-8b82-20508f5f576c,Téléphone,Informatique,4,1577.28,0.14,Nabeul,2024-07-16,Frédéric Delahaye,Entreprise,3230.1,5,revendeur,Virement,2
01fd5d5c-9991-4bfe-b8b8-9d61cc0bd048,Téléphone,Bureautique,2,673.11,0.15,Gabès,2025-01-11,Margaret Dias,Entreprise,4598.45,7,revendeur,Espèces,4
b423903a-664c-4784-b357-c3961c5d964c,Ordinateur,Bureautique,6,1290.77,0.06,Gabès,2024-07-06,Dorothée Dias de Turpin,Entreprise,6558.28,6,revendeur,Carte bancaire,5
4027792b-1c79-4fba-beb8-dda46daad2ad,Clavier,Informatique,1,575.08,0.03,Gabès,2025-04-11,Xavier Rolland,Entreprise,6442.69,10,revendeur,Virement,5
56e3f747-d8b5-4ca7-a64b-1dce031fd795,Écran,Électronique,5,228.77,0.01,Bizerte,2024-11-15,Augustin Toussaint,Entreprise,5329.99,2,en ligne,Espèces,5
a2c79ef5-549c-4198-a8be-aa3533c75868,Téléphone,Électronique,5,711.94,0.16,Tunis,2024-12-19,Marine Lefort-Gaillard,Entreprise,1303.85,6,magasin,Carte bancaire,1
13266252-b125-4cdd-869c-257c957a7460,Écran,Bureautique,3,1556.31,0.13,Sousse,2024-12-30,Victoire Martinez,Entreprise,7630.45,2,revendeur,Virement,1
c7b40bd2-8235-4448-ba64-455986e83456,Clavier,Électronique,6,785.78,0.11,Gabès,2025-04-08,Lucas Martel de Deschamps,Particulier,8331.46,2,magasin,Carte bancaire,1
2de854a5-6c00-424b-9c65-3ab58599f324,Ordinateur,Informatique,1,1805.66,0.0,Tunis,2025-03-31,Victoire Bigot,Entreprise,2763.69,7,revendeur,Carte bancaire,1
df404b58-8344-4af8-b02e-ab9be678dcb7,Ordinateur,Informatique,5,1216.72,0.13,Bizerte,2024-07-18,Édouard Vallet,Entreprise,4218.16,5,revendeur,Espèces,3
0269b118-e929-4d51-a762-609d729128d1,Tablette,Bureautique,2,1886.95,0.09,Tunis,2025-04-22,Anouk Charles de la Philippe,Entreprise,6575.06,9,magasin,Carte bancaire,3
589ab14d-63f1-4b2e-84f5-2515e6d03602,Écran,Informatique,7,700.74,0.09,Tunis,2025-04-30,Nath Normand,Particulier,2073.32,8,revendeur,Virement,2
8ece6bad-3b0c-4f49-8fb4-da54dc35a0aa,Imprimante,Informatique,1,1217.89,0.07,Bizerte,2025-06-09,Vincent-Éric Maurice,Entreprise,4569.01,8,revendeur,Chèque,1
cb1c96dd-1ea3-4939-9aaa-f4781187133d,Clavier,Bureautique,7,966.85,0.02,Nabeul,2025-05-21,Claire Le Lenoir,Particulier,7216.52,9,en ligne,Virement,3
38ec6582-3611-4370-866d-566e20dd8df2,Tablette,Électronique,2,256.98,0.16,Tunis,2025-04-10,William Guillet,Particulier,7066.37,7,revendeur,Chèque,2
057bba9e-36b4-44c6-bca6-f445d7809b47,Écran,Électronique,6,1905.77,0.01,Sousse,2025-01-27,Sophie-Alexandrie Bodin,Particulier,8174.38,2,revendeur,Carte bancaire,3
0d983f0d-1f2f-4d27-8bc3-4dc72db23dd3,Imprimante,Électronique,3,383.38,0.12,Tunis,2025-04-12,Odette de Lefort,Particulier,6946.33,8,en ligne,Virement,2
6daa154c-357e-4c7e-a4aa-19588a27f65a,Imprimante,Bureautique,10,1039.64,0.13,Bizerte,2025-01-23,Éric Leclerc-Charles,Entreprise,5215.96,3,revendeur,Carte bancaire,4
5b91fdb7-d1a5-4894-8b85-ffff08e04ff5,Écran,Informatique,5,1400.64,0.18,Tunis,2024-10-05,Yves Guichard,Entreprise,4071.23,10,magasin,Carte bancaire,2
3b1760a3-d1ea-4cd8-8be4-1b322f0a4e88,Imprimante,Informatique,2,1262.7,0.2,Bizerte,2024-12-04,Mathilde Leroux de Godard,Entreprise,9430.39,1,magasin,Chèque,4
f40af2da-3cb9-4e44-801a-e4e487afabf7,Imprimante,Informatique,5,954.03,0.15,Bizerte,2024-10-21,Élisabeth Le Pons,Entreprise,5869.11,3,revendeur,Carte bancaire,1
240e4cc2-0d2e-4f10-8668-3630d8db836a,Clavier,Bureautique,3,1236.22,0.11,Gabès,2024-08-23,Victor Garnier,Particulier,6732.92,7,en ligne,Virement,4
384dd60b-a2e6-4865-9fbc-4c598bd8e92a,Écran,Bureautique,1,579.63,0.15,Nabeul,2024-08-02,Daniel Georges,Particulier,6856.72,5,revendeur,Espèces,4
06a2b474-e97e-4273-ac65-b4b6d43c4431,Imprimante,Informatique,2,502.28,0.14,Tunis,2024-12-07,Frédéric-Benoît Guillaume,Entreprise,6676.39,1,magasin,Espèces,4
3445fdb1-04d5-40c0-a1ec-9130f6ffb4fd,Écran,Électronique,7,1090.62,0.08,Gabès,2024-06-28,Joseph-Roger Baudry,Entreprise,3466.92,6,revendeur,Chèque,1
2cbfb0a5-0c27-4482-8fce-11c97d6208dd,Téléphone,Bureautique,8,1481.78,0.06,Nabeul,2024-08-14,Léon Valentin-Bruneau,Particulier,3719.76,4,magasin,Carte bancaire,5
e4f12e0c-9698-449e-88d9-dddd52d07047,Ordinateur,Électronique,1,273.97,0.12,Tunis,2025-04-10,Zacharie-Gérard Giraud,Particulier,1545.22,1,revendeur,Virement,1
84a52233-e18a-48bd-8e41-a50196840f57,Imprimante,Électronique,7,1230.37,0.19,Nabeul,2025-04-25,Marie Verdier,Particulier,8144.4,4,en ligne,Carte bancaire,1
1865cce4-ad13-4130-b627-29d0f2c66397,Ordinateur,Électronique,2,1397.21,0.07,Sfax,2024-08-13,Charlotte Louis,Entreprise,1453.63,6,en ligne,Carte bancaire,2
81938680-cdae-4152-942f-6406543ce1d2,Téléphone,Informatique,10,507.48,0.01,Sfax,2024-10-10,Adèle Andre,Entreprise,9252.79,3,magasin,Chèque,2
b2766a2d-7c2f-46d0-ac5a-5bd2e4e525da,Ordinateur,Bureautique,7,861.05,0.04,Sfax,2025-05-22,Zoé de la Fabre,Particulier,9939.58,3,revendeur,Espèces,3
632fe15e-22ab-4806-9115-a39ed5f9abb4,Clavier,Informatique,8,673.44,0.11,Gabès,2025-06-06,Laetitia Lopez Le Grondin,Particulier,5759.18,1,magasin,Chèque,2
65e45859-00e9-444c-be0f-2c01553fda1b,Téléphone,Informatique,8,354.32,0.03,Sfax,2025-01-18,Alix Ferreira,Entreprise,2038.95,4,revendeur,Carte bancaire,2
eff927d3-33e7-4d3b-bf0e-491c53d8f921,Clavier,Bureautique,7,1131.22,0.11,Nabeul,2024-07-28,Luc Marie,Entreprise,6125.1,6,revendeur,Chèque,2
775080ed-4567-457c-a79e-9fca08c04320,Clavier,Informatique,4,1838.07,0.08,Bizerte,2025-01-31,Louise-Renée Deschamps,Entreprise,8808.08,8,revendeur,Espèces,3
e19cca9c-1f4d-4848-a174-113f1c1a5c93,Écran,Bureautique,4,217.55,0.05,Gabès,2024-10-11,Robert Moulin,Particulier,2216.63,5,magasin,Carte bancaire,3
cf76b4cb-9bf7-48e1-96e3-874ba685152d,Clavier,Informatique,8,544.57,0.02,Nabeul,2025-05-10,Henriette Valette-Laporte,Entreprise,6891.11,3,magasin,Carte bancaire,4
b154a982-4a38-4278-8614-c13586b286b9,Clavier,Électronique,8,612.42,0.16,Gabès,2024-08-07,Daniel Fischer,Entreprise,6712.07,9,magasin,Chèque,1
31386412-79a7-4166-8f37-e834ec70ef9d,Clavier,Électronique,6,1770.67,0.11,Nabeul,2024-07-24,Édouard Philippe,Entreprise,5169.82,0,magasin,Virement,1
f19dab80-65f3-4443-822a-0a450a4ffa42,Téléphone,Bureautique,9,940.29,0.12,Bizerte,2024-12-12,Alfred Blanc,Entreprise,7576.01,3,magasin,Virement,3
d97a12b8-f34f-4724-a54e-dd8a90ca0fbe,Téléphone,Informatique,3,1178.45,0.14,Gabès,2024-08-21,Patricia Léger,Particulier,6928.76,3,magasin,Chèque,5
35d4f358-c8aa-4feb-b9c6-851383a03383,Écran,Bureautique,3,1859.89,0.16,Bizerte,2024-11-27,Franck Poirier,Particulier,4715.91,5,en ligne,Carte bancaire,2
49219ed7-36e2-455c-a243-6f47801d5492,Ordinateur,Bureautique,1,149.67,0.09,Sfax,2025-03-25,Marcel Barthelemy,Entreprise,5489.77,5,revendeur,Espèces,2
6e9acb0d-f6b3-4020-a9df-bdcbf80ac771,Ordinateur,Informatique,2,264.13,0.16,Bizerte,2024-09-24,Marc-Eugène Texier,Particulier,9461.79,1,magasin,Virement,1
6af7bd33-4062-42e0-a521-82d1e24e3c4d,Imprimante,Bureautique,8,218.66,0.08,Tunis,2025-04-25,Susan Andre du Blot,Particulier,2597.08,1,magasin,Chèque,2
e9f8c17c-9c94-4c9c-9592-0c5a93596383,Ordinateur,Bureautique,2,465.66,0.11,Bizerte,2025-06-13,Aimée Leclercq,Particulier,2209.32,1,revendeur,Espèces,4
bcf61903-d64b-40fd-91e0-43f59b385074,Ordinateur,Bureautique,2,798.15,0.16,Gabès,2024-09-13,Alain Meyer,Entreprise,2201.7,6,en ligne,Espèces,1
136c9db4-4565-45c8-ad6e-784568f0f209,Tablette,Électronique,4,281.35,0.15,Gabès,2024-11-17,Benjamin Gaudin Le Le Gall,Particulier,9780.24,4,en ligne,Chèque,3
55a71694-3ead-432e-84e3-9406877ec281,Téléphone,Informatique,1,1824.66,0.02,Gabès,2025-04-25,Suzanne Robert,Particulier,9803.69,10,en ligne,Virement,2
2c9d07d3-defe-437d-8cdb-b09ccb111542,Imprimante,Bureautique,10,331.73,0.05,Tunis,2024-07-29,Roland Grondin,Entreprise,7138.79,5,revendeur,Chèque,4
e214971d-86d4-4891-b2da-d3010d4e73fe,Écran,Informatique,5,858.36,0.1,Sousse,2024-08-31,Laetitia Marin,Entreprise,3566.1,5,revendeur,Carte bancaire,3
1cb9bab2-9266-41bb-83d8-9d4e6074ed2a,Téléphone,Informatique,6,1129.7,0.11,Sousse,2024-08-17,Colette Carlier,Particulier,6913.93,3,magasin,Carte bancaire,4
97b06681-55c8-4122-a5d4-72b21962e3f4,Ordinateur,Informatique,7,1003.41,0.04,Gabès,2024-07-14,Gilles Gaillard-Collet,Particulier,8174.27,7,en ligne,Chèque,2
5ec9169d-e688-4086-888a-d423c5d74984,Imprimante,Informatique,8,1912.4,0.08,Bizerte,2025-02-07,Alain Boulanger,Entreprise,1540.07,2,magasin,Chèque,1
cd95a397-cf88-4d0a-8915-d8bcdcdd14e1,Imprimante,Bureautique,3,492.29,0.13,Sfax,2025-02-26,Théophile Peron,Entreprise,8321.82,1,en ligne,Chèque,2
492dbec1-f320-4af0-abe7-b06ef2fefdc0,Écran,Informatique,8,563.62,0.01,Tunis,2024-06-20,Arnaude Martineau,Entreprise,2733.88,7,en ligne,Chèque,2
3697da9b-bdd5-424e-af53-bec5ba8225a3,Tablette,Informatique,5,363.1,0.09,Nabeul,2025-06-01,Marcel Chauvet,Particulier,9648.69,9,magasin,Espèces,5
560f9cd7-adce-47f7-aab1-fa75a49e9d76,Ordinateur,Électronique,2,1406.94,0.06,Bizerte,2024-11-13,Richard de Leduc,Entreprise,6334.09,8,revendeur,Carte bancaire,2
5710d7a4-cc0d-4864-a0ff-457b8cc865cf,Clavier,Bureautique,5,1112.53,0.07,Gabès,2024-12-04,Henri Rossi,Entreprise,9043.57,1,revendeur,Chèque,2
4a5c8e91-7dc6-417c-800b-00c666661408,Ordinateur,Informatique,3,635.13,0.04,Gabès,2024-11-08,Adrienne Marie,Entreprise,6762.54,5,magasin,Virement,5
5bf25166-2382-4d38-97e1-446da021edd5,Écran,Informatique,6,1503.34,0.12,Tunis,2024-09-10,Pierre Martinez-Olivier,Particulier,9228.25,5,magasin,Carte bancaire,1
f9cb8ea5-3657-4e38-b07b-745505f3962b,Imprimante,Bureautique,4,180.48,0.03,Tunis,2024-09-29,Geneviève Auger,Entreprise,4390.67,6,magasin,Carte bancaire,4
4cc8e418-1480-4cbe-b3dc-6952eea785d8,Écran,Informatique,1,1919.22,0.12,Nabeul,2024-09-18,Martin Costa,Entreprise,6274.58,5,magasin,Espèces,1
c2427ee9-57c5-4352-9553-105b8c991711,Tablette,Électronique,6,1598.6,0.15,Tunis,2024-12-14,Amélie de Bertin,Particulier,8508.57,9,en ligne,Espèces,1
306355b6-f982-4666-b568-5a75a685009d,Imprimante,Électronique,7,827.7,0.11,Gabès,2025-02-14,Laurent Mendès du Petit,Entreprise,4352.47,0,magasin,Espèces,2
eb6a76a8-2399-4984-a716-c4f2c714bcbf,Imprimante,Électronique,6,1865.88,0.09,Bizerte,2024-11-29,Édith Roche-Fischer,Particulier,7726.43,5,revendeur,Espèces,1
2d4d46c6-dbbe-4a2b-827a-97cfd05105ce,Tablette,Informatique,4,233.38,0.18,Nabeul,2025-01-17,Alphonse Chauveau,Particulier,9850.18,2,en ligne,Espèces,4
ab04a69d-c173-4171-96fe-aa63840c1aa2,Imprimante,Électronique,6,540.08,0.15,Sousse,2024-07-25,Jules Poulain-Lenoir,Entreprise,6920.54,10,en ligne,Espèces,4
1ef5ab3d-f537-4bea-9e88-59ae5a909db5,Ordinateur,Électronique,2,1855.78,0.04,Gabès,2024-08-30,Sabine Vallée-Clément,Particulier,4229.93,6,revendeur,Carte bancaire,2
9df2420e-8a59-42eb-918e-70eca13bdc0f,Ordinateur,Électronique,7,1275.2,0.18,Bizerte,2025-01-04,Paulette Mathieu,Entreprise,8069.26,1,revendeur,Espèces,3
0ccd00ca-c2a8-4370-bc9e-ece1caec19bc,Ordinateur,Électronique,4,957.22,0.17,Gabès,2025-05-10,Agathe Bonnin,Particulier,3118.19,10,revendeur,Chèque,5
9450ef9e-4f47-437d-8e28-0440c57dbcd9,Écran,Bureautique,9,741.21,0.09,Nabeul,2024-07-24,Léon Le Hubert,Particulier,1804.12,6,revendeur,Espèces,1
8bd5ec8d-406b-4a4b-867c-c04611d2edf0,Écran,Informatique,8,249.42,0.16,Gabès,2024-10-06,Honoré Mallet Le Breton,Particulier,5730.18,0,magasin,Chèque,2
c707dc09-5a52-4012-9845-4a9c36258be6,Clavier,Informatique,7,1713.33,0.19,Nabeul,2025-04-22,Georges Morin,Entreprise,7426.56,4,magasin,Virement,4
feaeb8b9-6774-42b3-8ec5-8fc21999d641,Clavier,Électronique,7,1546.46,0.02,Bizerte,2024-06-17,Marthe-Valérie Seguin,Entreprise,5358.22,3,revendeur,Carte bancaire,1
46642d5d-32b6-4fe8-ad6a-93341e8a5884,Écran,Informatique,1,418.15,0.09,Sousse,2024-09-23,Roland du Albert,Entreprise,6803.28,6,magasin,Virement,2
f1858ea2-2ff5-46ab-b079-6f548c6069a9,Tablette,Bureautique,7,1813.7,0.2,Tunis,2024-06-20,Jérôme Lopez,Entreprise,2462.45,4,en ligne,Carte bancaire,5
3a1850d6-135a-4e0b-816c-da0ba85d614e,Écran,Informatique,2,762.22,0.14,Sfax,2024-08-13,Raymond Vallet,Entreprise,4030.87,6,revendeur,Chèque,1
690fe02d-c60c-441b-8af4-e7f2a201e448,Ordinateur,Électronique,5,520.88,0.02,Gabès,2024-08-14,Odette Verdier,Particulier,3905.14,6,revendeur,Carte bancaire,1
c34a01b2-ed5c-41d5-ae94-793af097f954,Téléphone,Bureautique,4,995.66,0.12,Tunis,2024-09-24,Tristan Robert,Entreprise,1777.04,4,en ligne,Chèque,4
8df1d6f7-2da6-4eae-8279-b3e52ae0d62d,Tablette,Électronique,4,420.05,0.2,Tunis,2024-10-08,Gabrielle Berthelot,Particulier,4069.88,3,en ligne,Carte bancaire,5
2d7984d7-30f9-46c5-9305-b2a3245cf9ad,Clavier,Électronique,10,1780.78,0.07,Nabeul,2024-06-20,Nathalie Le Perret,Particulier,2874.15,4,revendeur,Virement,3
e41ff948-3c92-42f0-983f-72f4a390bd62,Imprimante,Électronique,7,933.2,0.16,Nabeul,2025-02-05,Henri Mendès,Particulier,2059.6,8,en ligne,Espèces,1
8d575608-5882-4f60-a577-e77d89830fc2,Téléphone,Électronique,9,1370.91,0.17,Nabeul,2024-10-21,Étienne du Vidal,Entreprise,8602.23,9,magasin,Carte bancaire,4
